bin	CHR	START	END	SRR089377	SRR053605	SRR089397	SRR054614	SRR089402	SRR053633	SRR053617	SRR054608	SRR053608	SRR054602	SRR089401	SRR053668	SRR054606	SRR054613	SRR053631	SRR054575	SRR053611	SRR053602	SRR054610
302	chr1	185741922	186266430	1.07742584213	1.10984848485	1.06616800921	1.3369011213	2.67380224261	1.13352601156	1.15882352941	1.4373088685	1.15846153846	1.32286995516	2.18944099379	1.07692307692	2.36861313869	1.47110215054	1.13716108453	3.31802721088	0.963636363636	1.33021390374	1.42857142857
303	chr1	186266429	186780064	0.960281548517	0.910353535354	1.12082853855	1.24566768603	2.32008154944	0.985549132948	1.00490196078	1.22782874618	0.858461538462	1.46188340807	2.07763975155	0.926113360324	1.71897810219	1.21706989247	1.01594896332	2.9387755102	1.02828282828	0.98128342246	1.03035714286
304	chr1	186780063	187287429	1.1744595274	1.27525252525	1.18239355581	1.55402650357	2.63914373089	1.1323699422	1.32352941176	1.51911314985	1.21384615385	1.8134529148	2.91718426501	1.32692307692	2.40328467153	1.69086021505	1.21690590112	3.65476190476	1.38585858586	1.24598930481	1.56130952381
305	chr1	187287428	187818405	1.21669180493	0.934343434343	1.18009205984	1.02956167176	2.36391437309	0.920231213873	0.9	1.22859327217	0.986153846154	1.11748878924	2.33954451346	1.05263157895	1.56569343066	1.19556451613	1.004784689	3.41496598639	0.908080808081	0.902406417112	1.19404761905
306	chr1	187818404	188325963	1.06938159879	1.02777777778	1.03049482163	1.39347604485	2.97247706422	1.19248554913	1.01764705882	1.42201834862	1.00461538462	1.42959641256	2.64389233954	1.11133603239	1.75729927007	1.2876344086	1.15071770335	3.72448979592	0.965656565657	0.983957219251	1.3119047619
307	chr1	188325962	188840719	1.02564102564	1.1148989899	0.965477560414	1.18909276249	2.49745158002	1.01791907514	1.01078431373	1.54587155963	1.04923076923	1.33632286996	2.82712215321	0.831983805668	2.31204379562	1.34408602151	1.22727272727	3.20408163265	1.02121212121	1.11764705882	1.34047619048
308	chr1	188840718	189356192	0.990950226244	0.916666666667	1.03107019563	1.15800203874	2.81039755352	1.0098265896	1.04901960784	1.58333333333	0.743076923077	1.38834080717	2.32505175983	0.92004048583	2.27554744526	1.15658602151	1.39314194577	3.30952380952	1.02626262626	1.06550802139	1.14523809524
309	chr1	189356191	189871036	0.997988939165	1.16414141414	1.1087456847	1.35830784913	2.33435270133	1.16994219653	0.913725490196	1.60703363914	1.22307692308	1.3802690583	2.61283643892	1.07692307692	2.38321167883	1.39852150538	1.37001594896	3.64965986395	1.12222222222	1.21256684492	1.32023809524
310	chr1	189871035	190377414	0.950226244344	1.2297979798	1.06329113924	1.2869520897	2.90519877676	1.25838150289	1.05882352941	1.48470948012	1.27230769231	1.44573991031	2.37991718427	1.22874493927	2.24635036496	1.40322580645	1.16985645933	3.82993197279	0.967676767677	1.14839572193	1.31428571429
311	chr1	190377413	190884855	0.944695827049	1.03282828283	1.16225546605	1.19826707441	2.86850152905	1.11965317919	0.990196078431	1.41896024465	0.969230769231	1.36322869955	2.48757763975	0.778340080972	1.88503649635	1.28965053763	1.22647527911	4.0425170068	1.22828282828	1.0	1.41071428571
312	chr1	190884854	191397778	1.12518853695	0.973484848485	1.13406214039	1.42660550459	2.85626911315	1.28323699422	1.1137254902	1.60932721713	1.20615384615	1.21524663677	2.74430641822	0.98987854251	2.35948905109	1.43010752688	1.2687400319	3.59353741497	1.05858585859	1.02272727273	1.39404761905
313	chr1	191397777	191906579	1.11915535445	1.0303030303	1.06041426928	1.30632008155	2.92150866463	1.04797687861	1.19607843137	1.40596330275	1.11384615385	1.50134529148	2.65942028986	1.13663967611	2.25182481752	1.36155913978	1.2990430622	3.81632653061	1.05050505051	1.06417112299	1.53571428571
314	chr1	191906578	192414616	0.937657114128	1.16287878788	1.04718066743	1.52395514781	2.77166156983	1.1323699422	0.999019607843	1.56345565749	1.18461538462	1.29237668161	2.39958592133	0.988866396761	2.07116788321	1.51075268817	1.16028708134	3.92857142857	1.07171717172	1.15106951872	1.38095238095
315	chr1	192414615	192935880	1.05329311212	0.909090909091	1.01438434983	1.34709480122	2.67787971458	1.09710982659	1.07058823529	1.58027522936	1.05538461538	1.2798206278	2.32505175983	0.977732793522	2.3704379562	1.39314516129	1.00318979266	3.14285714286	0.910101010101	1.08155080214	1.43154761905
316	chr1	192935879	193444402	1.13021618904	1.11742424242	1.10989643268	1.35932721713	2.31702344546	1.07167630058	1.04215686275	1.27140672783	1.15384615385	1.47085201794	2.33747412008	1.14372469636	2.19708029197	1.32190860215	1.21132376396	3.44557823129	1.08585858586	1.16310160428	1.53571428571
317	chr1	193444401	193958665	0.919054801408	0.780303030303	1.02761795167	1.15290519878	2.3129459735	0.979190751445	0.958823529412	1.23241590214	1.25230769231	1.26367713004	1.86438923395	1.02834008097	2.13868613139	1.3373655914	1.18979266348	3.45238095238	0.952525252525	1.18449197861	1.41488095238
318	chr1	193958664	194477422	1.05077928607	1.00883838384	0.98504027618	1.34454638124	2.53414882773	1.14739884393	1.02941176471	1.42201834862	0.889230769231	1.24753363229	2.06935817805	1.05060728745	2.36131386861	1.42338709677	1.14673046252	3.43537414966	1.26464646465	0.959893048128	1.3380952381
319	chr1	194477421	194984700	1.17244846657	0.938131313131	1.21864211738	1.43832823649	2.8379204893	1.26242774566	0.986274509804	1.65672782875	1.22923076923	1.46457399103	2.7867494824	0.917004048583	2.47262773723	1.42540322581	1.6379585327	3.88605442177	1.01111111111	1.16042780749	1.50714285714
320	chr1	194984699	195493281	1.11111111111	0.825757575758	1.24050632911	1.45412844037	2.65953109072	1.3063583815	1.20294117647	1.4877675841	1.19076923077	1.40807174888	2.23913043478	0.946356275304	2.25364963504	1.14112903226	1.25518341308	3.65306122449	1.08080808081	1.11229946524	1.49642857143
321	chr1	195493280	196007185	1.19959778783	1.00126262626	1.09838895282	1.33893985729	2.53822629969	0.96936416185	0.954901960784	1.4625382263	0.989230769231	1.42600896861	2.44099378882	0.856275303644	2.39598540146	1.24798387097	1.18819776715	3.19387755102	1.29494949495	1.32486631016	1.29523809524
322	chr1	196007184	196525971	0.967320261438	1.02398989899	0.990218642117	1.36748216106	2.90112130479	1.15664739884	1.00098039216	1.51376146789	1.24	1.50852017937	2.53726708075	0.981781376518	2.26277372263	1.29301075269	1.4043062201	3.95068027211	0.926262626263	1.17513368984	1.40833333333
324	chr1	197097569	197610939	1.10256410256	1.04419191919	0.952819332566	1.20234454638	2.60754332314	1.0549132948	1.08529411765	1.33562691131	1.23692307692	1.31748878924	2.28260869565	0.971659919028	2.23357664234	1.31518817204	1.21531100478	3.11904761905	1.11515151515	1.04679144385	1.26428571429
325	chr1	197610938	198129972	0.815485168426	0.916666666667	0.808975834292	1.11671763507	2.27115188583	0.929479768786	0.823529411765	1.17048929664	1.10923076923	1.22152466368	1.85300207039	0.852226720648	1.96350364964	1.1377688172	1.05901116427	3.33333333333	0.8	0.807486631016	1.2
326	chr1	198129971	198642523	1.0462543992	1.07575757576	1.27848101266	1.25433231397	2.15494393476	1.11907514451	1.08137254902	1.45259938838	1.05846153846	1.37040358744	2.24844720497	1.05971659919	1.9397810219	1.34206989247	1.28149920255	3.71428571429	1.01616161616	0.991978609626	1.27916666667
327	chr1	198642522	199148177	1.14630467572	1.1553030303	1.05638665132	1.30479102956	2.78083588175	1.19595375723	0.875490196078	1.33409785933	0.956923076923	1.56591928251	2.466873706	1.02935222672	1.92518248175	1.46639784946	1.12998405104	3.38265306122	1.35151515152	1.18983957219	1.275
328	chr1	199148176	199663103	0.972347913524	1.28156565657	1.06041426928	1.37003058104	2.64016309888	1.15260115607	1.08921568627	1.31116207951	1.13538461538	1.60089686099	2.28260869565	1.13663967611	2.2299270073	1.27217741935	1.27033492823	3.00340136054	0.984848484848	1.17647058824	1.44523809524
329	chr1	199663102	200176640	0.845651080945	0.862373737374	1.14787111623	1.3251783894	2.38837920489	1.04219653179	1.1068627451	1.33486238532	0.984615384615	1.34618834081	2.03002070393	1.1983805668	2.2098540146	1.31922043011	1.07416267943	3.14795918367	0.974747474747	1.01737967914	1.34464285714
330	chr1	200176639	200680773	0.990447461036	0.815656565657	0.960299194476	1.26350662589	2.43119266055	1.04046242775	0.991176470588	1.42201834862	1.01692307692	1.31121076233	1.71739130435	0.958502024291	2.02554744526	1.25067204301	1.17464114833	2.94387755102	0.910101010101	0.954545454545	1.08571428571
331	chr1	200680772	201189185	0.752639517345	0.795454545455	1.07767548907	1.30377166157	2.40366972477	0.938150289017	0.962745098039	1.31116207951	0.9	1.48251121076	1.36335403727	0.936234817814	2.27372262774	1.49327956989	1.22089314195	3.22789115646	0.80202020202	1.16844919786	1.42380952381
332	chr1	201189184	201699780	1.02111613876	1.0946969697	1.06386651323	1.2869520897	2.50764525994	1.24971098266	1.25980392157	1.59785932722	0.949230769231	1.74260089686	1.99378881988	0.957489878543	2.27372262774	1.5564516129	1.45454545455	3.92176870748	1.14646464646	1.22727272727	1.67380952381
333	chr1	201699779	202208180	0.962292609351	0.939393939394	0.971231300345	1.49439347604	2.81651376147	1.07687861272	1.01764705882	1.25229357798	0.806153846154	1.57040358744	2.04658385093	0.904858299595	2.05474452555	1.31653225806	1.11562998405	3.13945578231	0.976767676768	1.0	1.125
335	chr1	202762757	203272403	0.988436400201	0.963383838384	0.953394706559	1.30122324159	3.11722731906	1.15780346821	1.01568627451	1.37308868502	1.02923076923	1.54977578475	1.90062111801	0.942307692308	2.01824817518	1.49059139785	0.8995215311	3.63265306122	0.883838383838	1.08422459893	1.32976190476
336	chr1	203272402	203781742	0.945198592257	1.17676767677	1.14844649022	1.54485219164	2.6748216106	1.10231213873	1.16960784314	1.51911314985	0.936923076923	1.85470852018	2.11594202899	1.12044534413	2.23722627737	1.73387096774	1.20653907496	3.39965986395	1.03333333333	1.23930481283	1.64821428571
337	chr1	203781741	204290755	1.01960784314	1.11616161616	1.14729574223	1.95463812436	3.18960244648	1.14682080925	1.05980392157	1.70259938838	1.07076923077	1.85650224215	1.9917184265	1.22267206478	2.93065693431	1.85819892473	1.28548644338	3.8843537415	1.09898989899	1.05347593583	1.91607142857
338	chr1	204290754	204795017	1.01508295626	1.11111111111	1.26812428078	1.81855249745	2.93068297655	1.06589595376	1.11274509804	1.81880733945	1.04	1.8798206278	2.12008281573	1.10627530364	3.19343065693	1.86357526882	1.2687400319	3.37414965986	1.15050505051	1.25401069519	1.76488095238
339	chr1	204795016	205299590	1.28657616893	1.22348484848	1.16398158803	2.07288481142	2.92150866463	1.30057803468	1.13921568627	2.21636085627	1.28769230769	2.13901345291	2.08074534161	1.19433198381	3.06569343066	2.34543010753	1.65071770335	3.95408163265	1.15656565657	1.10561497326	2.09285714286
340	chr1	205299589	205808431	1.15384615385	1.07828282828	1.07077100115	1.93832823649	4.45565749235	0.921965317919	0.994117647059	1.81422018349	1.08153846154	2.15246636771	3.3198757764	1.15587044534	3.03102189781	1.95698924731	1.04385964912	3.65986394558	0.961616161616	0.997326203209	1.92023809524
342	chr1	206800049	207303914	1.03821015586	1.13131313131	0.948791714614	2.11977573904	4.9378185525	1.15722543353	1.22843137255	1.88149847095	1.20153846154	2.03946188341	3.61283643892	1.40789473684	3.2299270073	2.25672043011	1.54545454545	3.4693877551	1.24646464646	1.16042780749	1.99464285714
344	chr1	207867203	208379921	0.982403217697	1.24242424242	1.07077100115	2.02599388379	4.93985728848	1.10809248555	1.16274509804	1.98012232416	1.24153846154	2.2331838565	3.23602484472	1.0475708502	3.22627737226	2.00134408602	1.29744816587	4.11394557823	1.0595959596	1.13235294118	2.00178571429
345	chr1	208379920	208888321	0.959778783308	1.02398989899	1.17721518987	1.98063200815	4.00713557594	1.07341040462	1.11078431373	2.03899082569	1.12307692308	2.03228699552	3.29089026915	1.14271255061	2.95620437956	2.07325268817	1.10685805423	3.97789115646	1.06363636364	1.25	2.01071428571
346	chr1	208888320	209397075	1.15334338864	0.897727272727	0.986191024166	1.59836901121	3.80530071356	1.20693641618	0.999019607843	1.69877675841	0.983076923077	1.59820627803	2.82608695652	1.11842105263	2.66788321168	1.52553763441	0.964114832536	3.22619047619	1.03838383838	1.1577540107	1.80238095238
347	chr1	209397074	209905383	1.13474107592	1.0202020202	1.38492520138	1.89092762487	4.77573904179	1.22138728324	0.956862745098	1.9120795107	1.21230769231	2.3668161435	3.46169772257	1.27327935223	3.5	1.90927419355	1.26156299841	3.26530612245	1.16363636364	1.18582887701	1.9380952381
348	chr1	209905382	210421585	1.06636500754	1.03914141414	0.971806674338	1.75484199796	3.43119266055	1.05549132948	0.955882352941	1.80810397554	1.27692307692	1.80896860987	2.68219461698	0.981781376518	2.90145985401	1.53293010753	1.12918660287	3.27380952381	1.02525252525	1.16577540107	1.61904761905
349	chr1	210421584	210929894	0.900955253896	1.24621212121	1.21346375144	1.98165137615	4.37104994903	1.2774566474	1.05294117647	1.94342507645	1.37076923077	2.0	3.5082815735	1.15688259109	3.31569343066	1.78360215054	1.47288676236	3.78741496599	1.10707070707	1.15240641711	1.90238095238
350	chr1	210929893	211457165	1.05077928607	0.94696969697	1.24338319908	1.8995922528	3.72986748216	0.990173410405	1.04803921569	2.0619266055	1.00307692308	2.00269058296	3.29192546584	1.08906882591	3.08941605839	1.81653225806	1.38835725678	3.53231292517	1.19797979798	1.05347593583	2.0375
351	chr1	211457164	211970581	1.12569130216	0.949494949495	0.929228998849	1.70489296636	3.65851172273	1.06589595376	0.914705882353	1.86391437309	0.8	2.09775784753	2.76604554865	1.16396761134	2.46532846715	1.68817204301	1.29425837321	3.56802721088	1.09898989899	1.33556149733	1.94761904762
352	chr1	211970580	212480203	1.08446455505	0.909090909091	1.24395857307	1.55555555556	3.70540265036	1.1161849711	1.14215686275	2.06957186544	1.05692307692	2.16412556054	3.02380952381	1.21761133603	2.66605839416	2.05376344086	1.15629984051	3.47278911565	1.02222222222	1.01737967914	1.82261904762
353	chr1	212480202	212995893	1.00955253896	1.02651515152	1.17548906789	1.75739041794	3.98267074414	1.10751445087	1.07450980392	2.40978593272	1.14923076923	2.13094170404	3.14803312629	1.22672064777	3.11496350365	2.33333333333	1.13157894737	3.68367346939	0.946464646465	1.10427807487	2.01607142857
354	chr1	212995892	213516600	1.03720462544	0.929292929293	1.12773302647	1.75790010194	3.77370030581	1.06878612717	1.04803921569	1.89908256881	0.961538461538	1.79730941704	3.28260869565	1.13765182186	2.61313868613	2.05309139785	0.993620414673	3.15986394558	1.00909090909	1.01604278075	1.7369047619
355	chr1	213516599	214030119	1.03619909502	1.10606060606	1.20195627158	1.86646279307	4.53822629969	1.14104046243	1.24411764706	2.3249235474	0.94	2.08340807175	3.61697722567	1.17611336032	3.16423357664	2.33938172043	1.37639553429	4.4574829932	0.90303030303	1.21122994652	2.03452380952
356	chr1	214030118	214532543	1.06133735546	1.26515151515	1.03739930955	1.7869520897	3.77573904179	1.13757225434	1.16960784314	2.44571865443	1.23076923077	2.03139013453	3.09627329193	1.24291497976	3.17518248175	2.48991935484	1.35885167464	3.90476190476	1.29797979798	1.19385026738	2.04880952381
357	chr1	214532542	215040617	0.943690296631	0.920454545455	1.14902186421	1.50509683996	3.67380224261	1.05202312139	1.03333333333	1.90443425076	1.15384615385	1.87174887892	3.19254658385	1.23380566802	2.56569343066	2.04771505376	1.18022328549	3.16496598639	1.03737373737	1.05080213904	1.79404761905
358	chr1	215040616	215550692	1.09954751131	1.22853535354	1.07825086306	1.68960244648	3.874617737	0.987861271676	1.04019607843	1.95795107034	1.03692307692	1.96950672646	3.47722567288	1.1467611336	2.30291970803	1.8689516129	1.18500797448	3.23469387755	1.06363636364	1.01737967914	1.72142857143
359	chr1	215550691	216064115	1.06083459025	1.00378787879	1.08803222094	1.77115188583	3.80632008155	1.04277456647	1.07156862745	1.90366972477	1.02307692308	2.14439461883	3.0248447205	0.931174089069	2.62773722628	2.01612903226	1.00079744817	2.99659863946	0.989898989899	0.969251336898	1.575
360	chr1	216064114	216576930	0.892911010558	1.05050505051	1.01898734177	1.78593272171	4.1630988787	1.09421965318	1.31078431373	2.00688073394	1.16153846154	2.16053811659	2.88198757764	1.1032388664	2.58576642336	2.35215053763	1.37799043062	4.06972789116	1.15757575758	1.06417112299	1.50535714286
361	chr1	216576929	217084021	1.07139265963	1.17929292929	1.10069044879	1.67991845056	4.0122324159	1.14855491329	1.34117647059	2.06880733945	1.13230769231	1.96322869955	3.38612836439	1.12651821862	2.67153284672	2.26478494624	1.20175438596	3.37585034014	1.21111111111	1.04010695187	1.72202380952
362	chr1	217084020	217589996	0.871794871795	1.10101010101	0.991944764097	1.53414882773	3.9622833843	0.93063583815	0.98431372549	1.76758409786	1.19384615385	1.95426008969	3.01449275362	1.1467611336	2.49635036496	2.16196236559	1.1379585327	3.03571428571	1.1	1.02139037433	1.54761904762
363	chr1	217589995	218100911	0.990950226244	0.919191919192	0.951093210587	1.47349643221	3.46381243629	1.01734104046	1.03431372549	1.79204892966	0.946153846154	1.933632287	3.28571428571	1.11336032389	2.20802919708	1.78360215054	1.04465709729	3.22448979592	0.990909090909	0.887700534759	1.5869047619
364	chr1	218100910	218611957	1.00351935646	1.17929292929	1.21231300345	1.66564729867	3.54026503568	1.14739884393	0.995098039216	1.93501529052	1.22	2.22062780269	3.10248447205	1.11943319838	2.61678832117	2.13306451613	1.19537480064	2.84523809524	0.941414141414	0.989304812834	1.75833333333
365	chr1	218611956	219121537	1.00150829563	1.31313131313	1.22727272727	1.89194699286	4.63608562691	1.19768786127	1.11470588235	2.10856269113	1.09230769231	2.0331838565	3.76708074534	1.26923076923	2.78832116788	2.03696236559	1.18421052632	3.49489795918	0.960606060606	1.2486631016	1.84345238095
366	chr1	219121536	219628706	0.987430869784	1.07449494949	1.07767548907	1.6376146789	4.40366972477	1.11734104046	0.974509803922	2.11926605505	1.21692307692	2.40179372197	3.7701863354	1.36234817814	2.64416058394	1.90053763441	1.44417862839	3.18027210884	1.17373737374	1.37967914439	1.96428571429
367	chr1	219628705	220171144	0.78079436903	1.08585858586	1.07652474108	1.84556574924	3.94495412844	1.18786127168	0.997058823529	2.2874617737	1.19230769231	2.23228699552	3.61283643892	1.24089068826	3.07846715328	2.2123655914	1.37480063796	3.77380952381	1.29292929293	1.37700534759	1.80535714286
368	chr1	220171143	220680814	0.866767219708	0.997474747475	0.971806674338	1.43374108053	3.30886850153	1.05144508671	1.11176470588	1.78134556575	1.10153846154	2.31928251121	2.8768115942	1.07085020243	2.53102189781	1.98655913978	1.11323763955	3.05952380952	1.06868686869	1.02673796791	1.74821428571
369	chr1	220680813	221189627	0.885369532428	1.00126262626	0.998849252014	1.5122324159	4.18960244648	1.02427745665	1.00980392157	2.17431192661	1.02923076923	2.36053811659	3.01863354037	1.23987854251	2.89598540146	2.12634408602	1.28708133971	3.3537414966	1.10808080808	1.05481283422	1.97738095238
370	chr1	221189626	221700100	1.08446455505	0.871212121212	1.12888377445	1.8002038736	4.06829765545	1.05722543353	1.17745098039	2.19342507645	1.16	2.35695067265	3.15527950311	0.985829959514	2.81751824818	2.15389784946	1.48006379585	3.61904761905	1.15858585859	1.39037433155	1.66666666667
371	chr1	221700099	222209586	0.968325791855	1.2095959596	1.04890678941	1.67584097859	4.02956167176	1.15606936416	1.16764705882	2.26911314985	1.13230769231	2.48968609865	3.29192546584	1.11032388664	3.09306569343	2.2936827957	1.21212121212	4.04761904762	1.14747474747	1.13770053476	2.03273809524
373	chr1	222762274	223278247	0.868275515334	0.852272727273	0.934407364787	1.58205912334	3.46687054027	0.979768786127	0.835294117647	2.02064220183	0.986153846154	2.07892376682	3.03726708075	1.0020242915	2.56934306569	1.87163978495	1.0303030303	2.98129251701	0.921212121212	0.966577540107	1.53630952381
376	chr1	224496053	225003161	1.03770739065	0.863636363636	1.06789413119	1.76860346585	4.09174311927	1.21560693642	1.27156862745	2.32339449541	1.00615384615	2.57130044843	3.59627329193	1.10222672065	3.06569343066	2.22647849462	1.27830940989	3.69557823129	1.12525252525	1.20187165775	1.93571428571
377	chr1	225003160	225531983	1.12368024133	0.885101010101	1.23705408516	1.4755351682	4.11518858308	1.13583815029	1.33235294118	2.02370030581	1.04307692308	2.24753363229	3.27432712215	0.982793522267	2.56751824818	2.03225806452	1.12041467305	3.42857142857	1.06262626263	0.94385026738	1.58988095238
378	chr1	225531982	226042752	0.83257918552	0.858585858586	0.947065592635	1.25178389399	4.12844036697	0.988439306358	0.883333333333	1.65519877676	1.00153846154	1.98116591928	2.95341614907	1.17712550607	2.05656934307	1.58669354839	1.19218500797	3.09183673469	0.888888888889	1.01737967914	1.40714285714
379	chr1	226042751	226553577	0.825037707391	0.843434343434	0.850402761795	1.21049949032	3.41488277268	1.14971098266	1.05784313725	1.78669724771	0.976923076923	1.90044843049	2.86749482402	0.890688259109	2.31569343066	1.73521505376	1.08054226475	2.92346938776	1.00202020202	0.951871657754	1.54047619048
380	chr1	226553576	227061674	0.975867269985	1.10858585859	1.19390103567	1.4500509684	3.51172273191	1.1676300578	1.1362745098	1.97859327217	1.23076923077	2.03049327354	4.38923395445	1.32287449393	2.49270072993	2.15860215054	1.34449760766	4.15306122449	1.10707070707	0.983957219251	1.48035714286
381	chr1	227061673	227574870	1.07038712921	0.920454545455	0.895281933257	1.28083588175	3.44342507645	1.0	1.0862745098	1.88532110092	1.04307692308	1.70044843049	3.04761904762	0.986842105263	2.39416058394	1.62163978495	0.981658692185	2.89965986395	1.01313131313	1.13368983957	1.48511904762
382	chr1	227574869	228097733	0.999497234791	0.963383838384	0.963176064442	1.51834862385	4.41080530071	1.10057803468	1.04411764706	1.99923547401	1.09230769231	2.13542600897	3.69875776398	1.02834008097	2.37226277372	1.82795698925	1.03110047847	3.13605442177	1.16565656566	0.844919786096	1.38035714286
383	chr1	228097732	228616635	1.05128205128	1.23358585859	1.07077100115	1.2370030581	3.86952089704	1.11965317919	0.999019607843	1.78211009174	1.00153846154	1.69686098655	3.1966873706	0.886639676113	2.02372262774	1.68413978495	1.18580542265	3.27380952381	1.15656565657	1.07486631016	1.21904761905
385	chr1	229172192	229682178	1.08898944193	1.13005050505	1.26467203682	1.18195718654	3.86544342508	1.08265895954	1.08725490196	1.17048929664	1.05692307692	1.05829596413	3.77329192547	0.823886639676	1.94890510949	1.19556451613	1.00318979266	3.4880952381	1.10707070707	1.16042780749	1.28154761905
386	chr1	229682177	230188162	1.00904977376	1.25505050505	1.1087456847	1.23088685015	3.90621814475	1.18612716763	1.01764705882	1.33333333333	1.18307692308	1.34708520179	3.64492753623	1.2995951417	2.0	1.15389784946	1.59409888357	3.77721088435	1.13939393939	1.33155080214	1.3994047619
387	chr1	230188161	230695194	0.975364504776	1.01515151515	0.973532796318	1.09734964322	4.25993883792	1.14161849711	1.18725490196	1.03134556575	1.10461538462	1.10403587444	3.51449275362	0.921052631579	1.66605839416	0.875672043011	1.25996810207	3.04421768707	1.07272727273	1.28609625668	1.01011904762
388	chr1	230695193	231203237	0.90346907994	0.809343434343	1.08745684695	0.686544342508	4.62793068298	1.05953757225	1.35980392157	0.788990825688	1.13538461538	0.814349775785	3.90476190476	1.18522267206	1.35948905109	0.684811827957	1.20733652313	3.12755102041	1.00909090909	1.10026737968	0.820833333333
389	chr1	231203236	231711315	0.822523881347	0.909090909091	1.0	0.556574923547	3.62996941896	0.881502890173	0.827450980392	0.661314984709	0.978461538462	0.631390134529	3.31677018634	1.08906882591	0.950729927007	0.564516129032	0.929027113238	3.08673469388	0.923232323232	0.977272727273	0.68869047619
390	chr1	231711314	232228461	1.12016088487	1.06060606061	0.947640966628	0.728848114169	4.04179408767	1.04277456647	1.00784313725	0.827981651376	0.969230769231	0.684304932735	3.40269151139	0.963562753036	1.46532846715	0.75873655914	1.10446570973	3.15816326531	1.11111111111	0.941176470588	0.703571428571
391	chr1	232228460	232740681	0.912016088487	1.01893939394	0.899309551208	0.589704383282	4.10907237513	1.1710982659	1.14803921569	0.82874617737	1.04461538462	0.873542600897	2.7867494824	1.11639676113	1.09671532847	0.698252688172	1.45853269537	2.99489795918	1.06565656566	1.25935828877	0.839285714286
392	chr1	232740680	233248253	0.993464052288	1.13131313131	0.919447640967	0.706931702345	4.11824668705	1.03121387283	1.06862745098	0.81498470948	0.992307692308	0.685201793722	2.97308488613	1.18623481781	1.09124087591	0.661290322581	1.09968102073	3.03401360544	0.991919191919	0.933155080214	0.619642857143
393	chr1	233248252	233752215	0.979386626445	1.04924242424	1.15132336018	0.517838939857	3.7370030581	1.10289017341	1.07647058824	0.923547400612	1.06615384615	0.808071748879	3.43581780538	1.26417004049	1.42518248175	0.799059139785	1.14593301435	3.4387755102	1.14444444444	1.2192513369	0.73869047619
394	chr1	233752214	234268000	1.02011060835	0.940656565657	1.18757192175	0.765545361876	4.32008154944	1.20462427746	1.25980392157	0.827981651376	1.15384615385	0.89865470852	3.35196687371	1.0475708502	1.13503649635	0.796370967742	1.23524720893	3.0119047619	1.19292929293	1.18449197861	0.745833333333
395	chr1	234267999	234773068	1.15284062343	1.16792929293	1.29401611047	1.49745158002	5.4128440367	1.23930635838	1.10882352941	2.01146788991	1.01846153846	1.87085201794	3.69461697723	1.26113360324	2.85766423358	1.81115591398	1.17384370016	3.79421768707	1.00202020202	1.07219251337	1.54702380952
397	chr1	235356605	235869362	0.788838612368	0.914141414141	0.929804372842	1.80835881753	4.62283384302	0.950289017341	0.982352941176	1.95948012232	0.818461538462	1.89955156951	3.70393374741	0.901821862348	3.31386861314	1.94825268817	0.844497607656	3.1768707483	0.89595959596	0.899732620321	1.66904761905
398	chr1	235869361	236377374	0.75465057818	1.05429292929	1.03912543153	2.0871559633	4.81855249745	1.12658959538	1.15098039216	2.5374617737	1.08	2.59192825112	4.86335403727	0.949392712551	4.42518248175	2.52889784946	1.28867623604	3.51020408163	1.16666666667	1.14037433155	1.98630952381
399	chr1	236377373	236885529	0.87732528909	0.97095959596	1.07940161105	2.01783893986	4.49745158002	0.83063583815	1.03921568627	2.4373088685	0.909230769231	2.42062780269	4.02277432712	1.02834008097	3.80474452555	2.65188172043	1.06858054226	3.0731292517	0.935353535354	0.963903743316	2.0375
400	chr1	236885528	237406136	1.08597285068	1.1452020202	1.11162255466	2.26044852192	4.82568807339	0.94161849711	1.14019607843	2.9250764526	1.15076923077	2.85022421525	4.15838509317	1.15182186235	4.30291970803	2.9939516129	1.23763955343	3.56632653061	0.993939393939	1.17112299465	2.84107142857
401	chr1	237406135	237914506	0.930618401207	0.935606060606	1.12428078251	1.93679918451	4.41794087666	1.1936416185	0.986274509804	2.39373088685	1.11230769231	2.25022421525	4.21739130435	1.09109311741	3.55839416058	2.34072580645	1.07814992026	3.28911564626	1.03333333333	1.14037433155	1.90476190476
402	chr1	237914505	238425693	0.987430869784	0.930555555556	1.16858457998	1.98165137615	4.31702344546	1.27687861272	1.03823529412	2.08256880734	1.42153846154	2.25291479821	4.3768115942	1.16497975709	3.36496350365	2.04771505376	1.1028708134	2.86224489796	0.935353535354	1.18181818182	1.78154761905
403	chr1	238425692	238931502	0.974861739568	0.909090909091	1.05293440736	1.63608562691	5.07033639144	0.922543352601	1.19803921569	2.04128440367	0.803076923077	2.12914798206	4.17287784679	0.863360323887	3.25912408759	1.98924731183	1.12759170654	3.56802721088	0.655555555556	1.02941176471	1.79107142857
404	chr1	238931501	239438706	0.968828557064	1.15782828283	1.26467203682	2.13659531091	5.06727828746	1.16878612717	1.20980392157	2.58333333333	1.30461538462	2.46098654709	4.16459627329	1.22773279352	4.00912408759	2.47177419355	1.24561403509	4.18707482993	1.18484848485	1.23796791444	2.00297619048
